,name,rating_star,price,price_before_discount,description
173,Miniso Earphone in Ear Sesame Street Earbuds Silikon Headphone Kabel Noise Cancelling Awet Universal,4.875,56905.0,119900.0,"""Miniso Earphone in Ear Sesame Street Earbuds Silikon Headphone Kabel Noise Cancelling Awet Universal

Highlights:
	Hot Sesame Street IP headphone
	Desain kartun modis dan lucu
	Terbuat dari tembaga bebas oksigen murni dengan kemurnian tinggi
	Bahan kawat yang tahan lama untuk penggunaan jangka panjang
	jack audio 3,5mm, cocok untuk sebagian besar peralatan audio.
	Hemat biaya tetapi kompatibel tinggi dan universal.
	Kisaran suhu yang cocok: -20 ℃ ～ 50 ℃.

Deskripsi Produk:

Desain menarik dengan gambar kartun yang indah.
Suara murni dengan keseimbangan luar biasa. Nada yang kaya dan rentang bass yang luar biasa.
Tembaga bebas oksigen murni dengan kemurnian tinggi untuk memberikan kualitas suara yang baik.
Bahan TPE bebas elastisitas tinggi dan bebas halogen untuk memperpanjang umur layanannya.
Nilai daya 5mW. Daya maksimum adalah 20mW. Respons frekuensi adalah 20-20KHZ.

Specification:
Product name: Sesame Street-Earphones with Microphone
Wearing type	In-Ear 
Material: Silicone, ABS
Plug Type: USB 3.5mm
Sound channel: Two-channel (stereo)
Parameter: Rated power-5mW. 
Maximum power-20mW. 
Frequency response-20-20KHZ.
Cable Length (CM): 1.2 m
Product size (L x W x H): 12 x 26 x 2c m
Compatible with: Mobile, phone 
Type: Cookie Monster, Elmo, Big Bird
	

Package including: 1 x  We Bare Bears In-Ear Headphones with Microphone 

Cara Pemakaian: 
Tombol jawab: tekan sekali untuk menjawab panggilan masuk. Di akhir panggilan, tekan sekali untuk menutup telepon. Saat mendengarkan musik, tekan sekali untuk jeda, tekan dua kali untuk lagu berikutnya dan tekan tiga kali untuk kembali ke lagu sebelumnya.

Catatan:
1. Penggunaan terus menerus dalam waktu lama dapat menyebabkan kerusakan pada telinga Anda;
2. Jangan gunakan saat mengendarai kendaraan.
3. Cobalah sebelum membeli.

Penyimpanan:
Jauhkan dari api dan kelembaban. Simpan di tempat yang kering dan sejuk.

Tentang MINISO:
Kami meyakinkan Anda bahwa setiap item adalah yang terbaik.
Kami mendirikan pusat produk untuk 300 orang untuk memilih setiap item, dan benar-benar mencoba semua sampel, lalu dengan hati-hati menyaringnya berulang kali.
Kami menjamin Anda bahwa proses produksinya baik-baik saja.
Kami mengunjungi lokasi produksi dan pemrosesan bahan baku global untuk memilih bahan baku terbaik, menjadi sangat bagus untuk satu jarum atau seutas benang.

Kami meyakinkan Anda bahwa semuanya dijamin.
Kami mendirikan pusat inspeksi kualitas dengan lebih dari 500 orang untuk memfilter setiap item untuk Anda. 

LOVE LIFE, LOVE MINISO!""
"
174,"Miniso Official Boneka Mainan Beruang We Bears Bare Lying Plush Toy Lmut Beruang Bantal, 2 size",4.886314,154900.0,299900.0,"We Bare Bears-Lying Plush Toy (Grizzly, Panda, Ice Bear)

Highlights:
	Hot We Bare Bear IP plush
	Efek dekoratif yang bagus
	Menggunakan polyester dan elastane terbaik
	Nyaman digunakan saat Anda membaca atau menonton TV
	Lembut dan menggemaskan, ukuran sempurna untuk bermain
	Mainan hewan mewah super lucu untuk anak-anak dan orang dewasa
	Jauhkan dari api.

Deskripsi Produk:
WE BARE BEARS menceritakan kisah hangat dan lucu dari tiga saudara beruang bernama Grizzly, Panda dan Ice Bear yang tinggal di kota modern, membuat semua orang tertawa. Setelah resmi disahkan oleh We Bare Bears, Miniso telah membawa humor """"""""Beruang"""""""" ke jutaan keluarga dengan berbagai produk spin-off.

Mainan mewah ini adalah salah satu produk spin-off populer dari WE BARE BEARS. Ukuran 54cm panjang, 17cm tinggi, beruang berbaring ini adalah dekorasi yang ideal untuk rumah, kantor atau mobil Anda. Bawa tiga saudara beruang ke tempat Anda dan nikmati humor """"""""Beruang"""""""" sekarang!

Specification:
Nama Produk	We Bare Bears-Lying Plush Toy
Untuk Usia	Lebih dari 3 tahun
Material	Cover: 93% polyester, 7% elastane; Filling: 100% polyester
Variasi	Grizzly, Panda, Ice Bear
RegulerSize	：54x20x17cm
BesarSize：80cm/31.5inch
Dipakai	Rumah, Kantor, Mobil

Package including	1 x We Bare Bears-Lying Plush Toy
	



Catatan:
1. Jauhkan dari api;
2. Pengukuran manual memiliki penyimpangan tertentu, Harap disimpan ditempat yang cukup.

About MINISO:
Kami meyakinkan Anda bahwa setiap item adalah yang terbaik.
Kami mendirikan pusat produk untuk 300 orang untuk memilih setiap item, dan benar-benar mencoba semua sampel, lalu dengan hati-hati menyaringnya berulang kali.
Kami menjamin Anda bahwa proses produksinya baik-baik saja.
Kami mengunjungi lokasi produksi dan pemrosesan bahan baku global untuk memilih bahan baku terbaik, menjadi sangat bagus untuk satu jarum atau seutas benang.

Kami meyakinkan Anda bahwa semuanya dijamin.
Kami mendirikan pusat inspeksi kualitas dengan lebih dari 500 orang untuk memfilter setiap item untuk Anda. 
LOVE LIFE, LOVE MINISO!
"
175,Miniso Matras Yoga Mat / Matras Olahraga / Karpet Yoga / Yoga Matt Anti Slip yogamat karpet yoga,4.868101,69900.0,399900.0,"Miniso Official Matras Yoga / Yoga Mat / Matras Olahraga / Karpet Yoga / Yoga Matt

Matras untuk Yoga, senam, ataupun pilates yang bisa juga digunakan untuk latihan perut.
Dengan keunggulan fleksibilitas,mobilitas
Mat yoga anti-slip
Anti bakteri, anti air

Deskripsi:
1. Ada 5 Variasi Warna，Menambahkan empat pola
2. Ada 2 Variasi Ukuran，Menambahkan ukuran 5mm
3. Abu-abu, Rose Blue, Light Blue, Carol Red, Dark Blue
4. Ukuran 3 mm dan 6 mm
5. Material : PVC
6. Ukuran :6 mm = 173 x 61 x 0,6 cm 
                   3 mm = 173 x 61 x 0.3 cm
                   5 mm = 173 x 61 x 0.5 cm 
7. Fitur : Elastis, Multifungsi , Lembut dan nyaman dipakai
"
176,Miniso Official Masker Wajah Peel Off / Sheet Mask Nature Hydrate/ Face mask organik Wanita 1 Pcs,4.899578,6880.0,9900.0,"Miniso Official Product Sheet Mask 1pcs

Fitur:

Dapat melembabkan dan meremajakan kulit wajah
Hidrasi yang tahan lama dan tidak menjadi kering
Mengandung ekstrak tanaman yang berbeda
Membuat kulitmu halus.
Masker multi fungsi.

Deskripsi:
1. Ada 15 Variasi
2.  Masker pelembab wajah dari miniso ini sangat nyaman dan mudah digunakan

-Pearl Sheet Mask
Memberikan kulit tampak segar dan sehat

-Honey Sheet Mask
Melembabkan dan menyejukkan

-Oatmeal Sheet Mask
Meningkatkan kelembaban dan memberikan perawatan untuk kulit

-Blueberry Sheet Mask
Menghidrasi kulit untuk memberikan kulit tampak sehat

-Avocado Sheet Mask
Menjaga dan meningkatkan kelembaban di kulit

-Tomato Sheet Mask
Melembabkan kulit

-Golden Kiwi Sheet Mask
Menjaga dan meningkatkan kelembaban di kulit

-Papaya Sheet Mask
Menjaga kelembaban di kulit, membuat kulit lebih segar

-lemon Sheet Mask

Miniso sheet mask tomat:

Fitur: Mengandung Gliserin dan ekstrak tomat. Menghidrasi kulit dan mempertahankan kelembaban pada kulit.


Miniso sheet mask timum:

Fitur: Mengandung Gliserin dan ekstrak timun. Meningkatkan dan mempertahankan kelembaban pada kulit untuk memberikan hasil kulit yang tampak segar dan sehat.


Miniso sheet mask rose:

Fitur: lembaran masker dapat meresap esens yang banyak sehingga memberikan hidrasi maksimum pada kulit Anda.


Miniso sheet mask lemon:

Fitur: Mengandung Gliserin dan ekstrak lemon. Meningkatkan dan mempertahankan kelembaban pada kulit untuk memberikan hasil kulit yang tampak putih dan serah.


Miniso sheet mask teh hijau:

Fitur: Mengandung Gliserin dan ekstrak teh hijau. Mempertahankan kelembaban pada kulit untuk memberikan hasil kulit yang tampak segar dan sehat.


Miniso sheet mask lidah buaya:

Fitur: Masker muka yang menyejukkan dan melembabkan, memberikan vitalitas pada kulit dan membantu menjaga kulit tampak sehat.


Miniso sheet mask buah delima:

Fitur: Mengandung Gliserin, Vitamin B3 dan ekstrak Punica Granatum. Mempertahankan kelembaban pada kulit dan memberikan rasa segra pada kulit.

Penimpanan: Simpan di suhu ruang dan hindari sinar matahari secara langsung.


Cara penggunaan:

1. Bersihkan muka dan aplikasikan toner.

2. Aplikasikan masker pada wajah.

3. Biarkan masker selama 15-20 menit. Lepas masker dan biarkan esens diserap oleh kulit.


Peringatan:

Hanyak untuk pemakaian luar. Hindari kontak dengan mata. Jika produk terkena mata, segera dibilas dengan air. Hindarkan dari jangkauan anak kecil. Berhenti gunakan jika ada tanda iritasi atau alergi. Jika tertelan, segera cari bantuan medis.


Tentang Miniso:

Kami meyakinkan Anda bahwa setiap item adalah yang terbaik.

Kami membangun pusat produk untuk 300 orang untuk memilih setiap item, dan benar-benar mencoba semua sampel, kemudian dengan hati-hati menyaringnya berulang-ulang.

Kami menjamin Anda bahwa proses produksinya adalah yang terbaik.

Kami mengunjungi lokasi produksi dan pemrosesan bahan baku global untuk memilih bahan baku terbaik.

Kami meyakinkan Anda bahwa semuanya dijamin.

Kami mendirikan pusat inspeksi kualitas dengan lebih dari 500 orang untuk memilih setiap item untuk Anda.

LOVE LIFE, LOVE MINISO!

#masker #sheetmask #beauty #cantik #maskerwanita"
177,Miniso Official Zodiak Parfum Wanita & Pria 10 ml EDP Perfume /  Parfume Cewek,4.861661,25415.0,29900.0,"Miniso Official Zodiak Parfum Wanita & Pria 10ml EDP Perfume /  Parfume Cewek

Kapasitas: 10 ml

- Aquarius
- Pisces
- Aries
- Taurus
- Gemini
- Cancer
- Leo
- Virgo
- Sagitarius
- Capricorn
- Libra
- Scorpio

Tahan lama wangi nya deh, sudah mencoba dan sudah terbukti,  rata-rata wanginya mewakili karakteristik masing-masing zodiak

3 TOP BESTSELLER : ARIES - VIRGO - SAGITARIUS

Beli 12 pcs nya aja ga rugi tau, wangi-wangi semuanya .. bisa dibawa kemana-mana tanpa repot kegedean , ini mungil-mungil cabe rawit deh, bagus

Harga sudah termasuk packing bubble wrap dan lapisan kardus untuk pengiriman yg ke daerah diluar kota , dijamin aman dan lolos xray di ekspedisi tanpa harus gagal kirim 

Eau de Perfume (EDP). Jenis golongan ini memiliki wewangian yang memiliki kadar alkohol sedikit, dengan konsentrat  wewangian sebanyak 8-16%. Sehingga wanginya akan cukup tahan lama hingga 4-6 jam. Jenis Eau de Perfume sangat cocok untuk yang bekerja atau beraktifitas seharian. Aromanya sama memikat seperti parfum, harganya juga lebih terjangkau.

- Pengiriman yg cepat dan packingan yang dilapisin bubble wrap tebal serta Plastik lapis untuk mencegah barang kotor di ekspedisi 
- Tidak perlu capek-capek keluar rumah, cukup order di kami, segala kebutuhan kalian tersedia."
178,Miniso Official Kutek Peel Off Acquerello Peel Off Nail Polish Tahan Lama Assorted Colours 11ML,4.809586,16958.0,39900.0,"Miniso Official Product
Acquerello Peel Off Nail Polish

Deskripsi:
1. Ada 23 Variasi:
2.- P02 Porcelain
   - P23 cardamom
   - P12 GREY green
   - P13 Fossil
   - P03 Enchanted Pink
   - P09 Carbon Black
   - P10 Lavender
   - P01 Pure White
   - P14 Faded Petal
   - P04 Fuchsia
   - P06 Sassy Red
   - P07 : Maroon
   - P08 : Bordeaux
   - P15 : Fig
   - P16: Mint Green
   - P17: Light Sky Blue
   - P18: Beige
   - P19: Powder Skin Tone
   - P20: Lavender
   -P21: Baby Purple
   -P22: Pink Coral
   -P23: Cardamom
   -P24: Violet
   -P25: Purple Berries
3. isi 11ml
4. Nail polish kutek dari miniso dengan bahan yang aman untuk kuku anda, dan juga bagus warnanya 

#kutek #nailpolish #kutekkuku"
179,Miniso Official Nail Polish Remover / Penghapus Kutek Wanita,4.895903,23655.0,34900.0,"Miniso Official Product
Nail Polish Remover

Deskripsi:
1. ada 3 variasi : Strawberry Scented, Grape Scented, Orange Scented
2. Isi 100ml/ 3.38 floz
3. Bahan : Ethanol , Aqua, Butyl Acetate, Glycerine, 20 Methyl Glucosa, Fragrance, Etc.
4.- Mengandung bahan-bahan yang melindungi kuku Anda, dengan lembut namun praktis membersihkan kuku Anda.
   - Wewangian buah-buahan dapat menghilangkan ketidaknyamanan bau penghilang kuku tradisional memberi Anda pengalaman yang menyenangkan.

#nailpolishremover #pembersihcatkuku #kuku"
180,Miniso Official Washable thick rod single head water-based rocking pen/ Spidol Kaca,4.86409,8415.0,9900.0,"Miniso Official Product
Washable thick rod single head water-based rocking pen 

Deskripsi:
1. Ada 9 Variasi
red
orange
yellow
rose red
pink blue
dark green
black
purple
light purple
2. Ingredients : PP tube + fiber tip + 8g watercolor pigment.
3. Ukuran 14.5 x 1.4cm
4. Pulpen dengan tinta soft yang bisa dicuci air ketika mencoret tangan


#pulpen #washablepen #pulpenwashable








"
181,MINISO Pensil Dengan Skala Untuk Kantor Dan Siswa 5PCS,4.916667,9685.0,22400.0,"""5 pcs pensil dengan skala
 ujung yang halus memberikan penulisan yang lembut
 penampilan yang kuat dan daya tahan
 desan Ergonomic dan nyaman dalam menulis
 penampilan yang fashionable""
"
182,MINISO Official Creative Portable Shoe horn  sendok sepatu portabel yang kreatif,4.953488,9685.0,22400.0,"Shoe horn atau diindonesia lebih dikenal dengan sebutan sendok sepatu
merupakan alat bantu untuk memakai/memudahkan seseorang saat memakai sepatu
berbahan full tanduk kerbau asli
dengan ukuran panjang kisaran 40cm"
183,MINISO Organisator Kabel Warna Warni Hexagonal (2 Pcs),4.837838,19435.0,89700.0,"MINISO Organisator Kabel Warna warni Hexagonal, 2 PCS

Cocok, efisien dan aman
Lebih daya tahan dan pemakaian lama
Menghemat ruang setelah organisator
Bagus untuk segala jenis dan mudah di hilangkan
Mudah didapat ketika anda membutuhkan"
184,MINISO Case Protektif Ponsel untuk Casing Handphone Sarung Transparan,4.891304,19435.0,49900.0,"MINISO Case Protektif Ponsel untuk Casing Handphone Sarung Transparan
Cocok untuk iPhone XS，
OPPO Find 9/Find 9 (Pro)，
SAMSUNG-NOTE 9
SANSUNG-S9
SANSUNG-S9+
Vivo-NEX S
Vivo-NEX
Vivo-X23

Sentuhan Lembut
Proteksi terhadap kecelakaan saat jatuh
Ringan dan desain yang nyaman
Daya tahan dan dapat dicuci
1. Ramping dan lembut, sangat cocok untuk perangkat
2. Menutupi sampai tepi, lubang kamera stereo, perlindungan yang aman.
3. Posisi lubang yang tepat, tombol stereo, pengoperasian yang lancar.
4. Tekstur optikal, anti tanda dalam kertas, tidak menempel pada 
5. Sangat tipis dan lembut saat disentuh
6. Sangat cocok dan melindungi ponsel anda
7. Terbuat dari bahan berkualitas tinggi yang sepenuhnya aman dan mudah untuk dibersihkan.
8. Teknologi Hybrid yang terbuat dari bumper TPU dengan PC yang tahan lama
9. Transparansi seperti kristal yang jelas menampakkan desain ponsel asli
10. Angkat bezel mengangkat layar dan kamera dari permukaan datar.
11. Tombol-tombol yang dilepaskan mudah dirasakan dan ditekanperangkat."
185,Miniso Disposable Face Mask (5 pcs),4.90625,17550.0,31000.0,"Miniso Disposable Face Mask (5 pcs)

1 PACK ISI 5!!!!!!!

MASKER DISPOSABLE NEW ORIGINAL.

Masker Earloop 3 Lapisan Warna Biru.
Dengan lapisan tengah yang lebih tebal, Masker sekali pakai yang digunakan sebagai pelindung dari debu atau partikel berukuran kecil untuk melindungi saluran pernapasan dari debu di udara dan mengurangi bau menyengat."
186,MINISO Masker Wajah Mulut Bahan Kain Lembut Nyaman Polos Bisa Dicuci,4.864151,23920.0,49900.0,"Bahan kain berkualitas yang ramah kulit dan lembut
Bisa dicuci ulang
Desain ergonomis dan nyaman dipakai
Jahitan rapi dan tahan lama
Desain simple dan fashion
"
187,MINISO Sisir Rambut Colorful seri Wanita Hair Brush Massage Comb Anti-static Comb/Penuh Warna Cermin,4.792332,23920.0,49900.0,"Cermin: Ukuran:18.5cmx6.5cmx1.8cm (dengan pegangan)

Finishing dengan kaca transparan dengan kejelasan yang baik, sempurna untuk mengaplikasikan makeup, rambut dan bercukur
Berwarna dan fashionable, cocok untuk digunakan di kantor dan rumah
Design pegangan yaang ergonomic yang dpat dipegang dengan nyaman, sangat praktis digunakan
Kaca ini ditempatkan dengan kuat di frame yang berkualitas tinggi, aman dan awet""

Sisir: Ukuran:18.5cmx5.6cmx3cm

Dengan lembut melewati rambut Anda, memisahkan simpul dengan mudah, lepaskan kusut tanpa rasa sakit
Colorful dan modis, cocok digunakan di rumah & kantor
Disain gagang yang ergonomis bisa memegangnya dengan lebih baik, sangat mudah untuk digunakan.
Untuk Semua Jenis Rambut - keriting atau lurus, panjang atau pendek, tebal atau tipis, kering atau basah dll.
Bahan ABS Primer dan nilon bulu membuat sikat padat dan tahan lama, tidak ada bau tidak ternoda setelah digunakan bertahun-tahun.

MINISO Sisir Rambut Colorful series Wanita Hair Brush Massage Comb Anti-static Comb

1. Bentuk sikat rambut pas dengan lekuk kepala, memberi pijatan dalam pada rambut. 
2. Sikat rambut gigi yang lembut, meningkatkan sirkulasi darah di kepala.
3. Dibuat dari kayu yang awet dan kuat sehingga bisa digunakan untuk waktu yang lama.
4. Desain airbag yang fleksibel membuatnya memiliki efek pijat yang nyaman.
5. Desain ergonomis pada bagian pegangan sisir yang halus dan nyaman"
188,MINISO Sisir Vented dengan Klip Hair Brush,4.953678,28405.0,59900.0,"MINISO sisir Vented dengan Klip Hair Brush
Parameter: 
Berat: 92.6g
Size: 26.5 * 8 * 3.5cm

1. Dengan lembut melewati rambut Anda, memisahkan simpul dengan mudah, lepaskan kusut tanpa rasa sakit
2.Colorful dan modis, cocok digunakan di rumah & kantor
3.Disain gagang yang ergonomis bisa memegangnya dengan lebih baik, sangat mudah untuk digunakan.
4. Untuk Semua Jenis Rambut - keriting atau lurus, panjang atau pendek, tebal atau tipis, kering atau basah dll.
5. bahan ABS Primer dan nilon bulu membuat sikat padat dan tahan lama, tidak ada bau tidak ternoda setelah digunakan bertahun-tahun."
189,Miniso Official Macaron travel set (set of 5),4.872611,28405.0,49900.0,"Miniso Official Product
Travel Bottle Set (5pcs)

Deskripsi:
1. 1 pack Berisi 5 Botol 
2. Ukuran:
    - Press Pumb Bottle 80ml
    - Sprayer Bottle 50ml
    - Flip top cap bottle 30ml
    - 2 pcs Cream Bottle 10ml
3. Bahan: PET+PP 
4. Botol Serbaguna Yand Dapat Di Gunakan Untuk Sabun, Toner, Shampoo, Dll, Mudah Untuk DI Bawa Kemana Saja.
"
190,Miniso Official Transparent Squeeze bottle/Spray bottle/Lotion bottle/Flip cap Bottle,4.742857,19435.0,44900.0,"Miniso Official Product
Transparent Pump Bottle

Type 4:Squeeze bottle
             Spray bottle
             Lotion bottle
             Flip cap Bottle

Deskripsi:
1. Ada 4 Variasi
2. Pump Bottle
    - Botol 30 ml
    - Botol 50 ml
    - Botol 80 ml
    - Botol 100 ml

     Flip cap Bottle
    - 80ML
3. Bahan Material : PET,PP high-grade plastic
4. Botol Serbaguna Yand Dapat Di Gunakan Untuk Sabun, Toner, Shampoo, Dll, Mudah Untuk DI Bawa Kemana Saja

#TravelBotol #botolserbaguna #botol"
191,Miniso Official 6 Pieces Colorful Traveling Bottle Set (9216 MN),4.935673,28405.0,49900.0,"Miniso Official 8 Pieces Colorful Traveling Bottle Set (9216 MN)

Highlights:
	Set 8-bagian.
	Berwarna-warni dan modis.
	Mengumpulkan botol fungsional yang berbeda bersamaan.
	Lingkungan dan praktis.
	Kit perjalanan ideal untuk anak perempuan.

Deskripsi Produk:
Membawa barang-barang bepergian adalah masalah bagi setiap gadis.
Krim, pembersih wajah, parfum, dan sampo ... Itu terlalu banyak!
Kumpulkan mereka dalam botol fungsional yang berbeda sekarang!
Ukuran sempurna, bentuk sempurna tanpa menghabiskan ruang koper Anda.
Nyaman, portabel, dan multifungsi, ini jelas merupakan botol perjalanan yang sempurna untuk menghemat perjalanan Anda.

Specification:
Product name: 8-pieces Colorful Traveling Bottle Set
Material: PET, PP Plastic
Net. weight: 85 gr
Color: Colorful
Size: 16 x 18 x 5 cm
	
Package including: 1 x 8-pieces Colorful Traveling Bottle Set
	
Catatan:
1. Jauhkan dari api.
2. Keluarkan dari jangkauan anak-anak.
3. Pengukuran manual memiliki penyimpangan tertentu, harap berlaku dalam bentuk barang.

Tempat Penyimpanan:
Simpan di tempat yang sejuk dan kering.

About MINISO:
Kami meyakinkan Anda bahwa setiap item adalah yang terbaik.
Kami mendirikan pusat produk untuk 300 orang untuk memilih setiap item, dan benar-benar mencoba semua sampel, lalu dengan hati-hati menyaringnya berulang kali.
Kami menjamin Anda bahwa proses produksinya baik-baik saja.
Kami mengunjungi lokasi produksi dan pemrosesan bahan baku global untuk memilih bahan baku terbaik, menjadi sangat bagus untuk satu jarum atau seutas benang.

Kami meyakinkan Anda bahwa semuanya dijamin.
Kami mendirikan pusat inspeksi kualitas dengan lebih dari 500 orang untuk memfilter setiap item untuk Anda.
LOVE LIFE, LOVE MINISO!

Hot Search:
#Miniso
#makeuptools
#makeupbrush
#beautybrush
#brushskin
"
192,MINISO Bucket cup plastic water bottle large capacity 650ml,4.844156,39920.0,74900.0,"Simple, exquisite, large capacity, easy to carry.
1. Do not use in a microwave oven or a dishwasher. 2. Suitable temperature: 0?-80?.

Plastic material. Keep away from fire.

Store in a dry and ventilated place.

Transparent adhesive sticker

body: PCTG; handle+lid: pp; sealing ring: silicone
"
193,MINISO Marvel Botol Minum Tempat Tumbler Tumblr Kaca 380ml Bottle,5.0,64935.0,149900.0,"""Ukuran: 7.9*8.9*13cm
 Bobot: 100g
 MINISO Marvel Botol Minum Tempat Tumbler Tumblr Kaca Buram 300ml
 Motif karakter Marvel yang lucu
 Bahan kaca yang tebal dan tahan lama.
 Bahan premium food grade, sehat dan aman. Tidak beracun dan tidak berbau.
 Tahan terhadap suhu tinggi dan rendah, korosi dan penuaan.
 Mudah dicuci."""
194,MINISO Botol Plastik Portabel Dengan Jerami Water Bottle (9099) 420 ml,4.815385,47920.0,89900.0,"MINISO Botol Plastik Portabel Dengan Jerami Water Bottle (9099) 420 ml

Kapasitas 420ML, dan ringan
Mudah dibersihkan dan dirawat
Desain penuh gaya dari botol air ini membuatnya menjadi barang yang trendi dalam empat musim untuk minum air
Menawarkan Anda standar minum yang lebih aman dan lebih higienis dibandingkan dengan yang lain
Sempurna untuk kekasih Anda sebagai hadiah"
195,MINISO Marvel Botol Cartoon Series Minum Tempat Tumbler Tumblr Kaca Buram Frosted Glass 300ml,4.964539,50915.0,89900.0,"""Bobot: 299g
 MINISO Marvel Botol Minum Tempat Tumbler Tumblr Kaca Buram 300ml
 Motif karakter Marvel yang lucu
 Bahan kaca buram yang tebal dan tahan lama.
 Bahan premium food grade, sehat dan aman. Tidak beracun dan tidak berbau.
 Tahan terhadap suhu tinggi dan rendah, korosi dan penuaan.
 Mudah dicuci."""
196,Miniso Official MARVEL Jar Mug Gelas Minum Cangkir Gelas Minum Kaca Glass Straw Cup 710Ml,4.783172,39920.0,69900.0,"Bahan premium food grade, sehat dan aman. Tidak beracun dan tidak berbau.
Tahan terhadap suhu tinggi dan rendah, korosi dan penuaan.
Mudah untuk mencuci, bukti lembab dan jamur.

Deskripsi:
1. Ada 6 Variasi 
2. Bahan: PP straw, glass body, aluminum lid
3. Menampung sampai 710ml 
4. Botol minum dengan design fashionable dan lucu, mudah dipakai dan mudah dicuci
5.Do not use in microwave oven or dishwasher.Suitable Temperature: -20℃-90℃.

#botolminum #botol #webarebears"
197,MINISO Marvel Avengers Double ceramic cup 280ml,5.0,58435.0,134900.0,"Made from thicker imported premium material and resistant to banas so that it does not break easily and will not burn your hands.Cocok di gunakan utk pakai sendiri atau sajian di meja makan,meja ruang tamu, dll."
198,MINISO Marvel Mangkuk Kotak Makan Keramik Penyimpan Wadah Bowl 650ml,4.636364,71435.0,164900.0,"""Ukuran: 12.5x9.8x8cm. 650ml.
 Bahan: silikon, PP, keramik
 Kotak sayur,makanan jadi, bahan makanan lainnya
 Bisa digunakan juga sebagai tempat taruh makanan ringan
 Setelah buka tutupnya, bisa dimasukkan ke dalam microwave dan mesin pencuci piring 
 Jangan gunakan di oven dan peralatan bersuhu tinggi. Suhu yang berlaku 0 ℃ -100 ℃"""
199,Miniso official Marvel cartoon series crisper Kotak penyimpanan segar 950ml,5.0,38935.0,89900.0,"""Bahan: Straw PP, silikon
 Ukuran: 19.6 * 11.7 * 7.7cm
 Berat: 156g
 Pengawet Makanan
 Pola busana
 Kapasitas tinggi
 Bahan food grade
 
 Material: Straw PP, silicone
 Size: 19.6*11.7*7.7cm
 Weight: 156g
 Food preservation
 Fashion pattern
 High capacity
 Food grade materials"""
200,Miniso Official Marvel Kotak makanan Bento Box Ironman Spiderman Avengers,4.777429,42415.0,49900.0,"Miniso Official Product
MARVEL x MINISO
MARVEL-  Bento Box 

Bahan - PS Lid, HIPS (High Impact Polystrene)
             - Body PP , Silicone
Ukuran 360 ml

Kegunaan - dapat digunakan dalam oven microwave dan mesin cuci setelah tutupnya telah dilepas

MARVEL-  Bento Box  From Miniso dengan design MARVEL ini sangat fashionable, pemakaian yang nyaman, dan juga multifungsi"
201,Miniso Official Marvel Cutlery Set Garpu dan sendok set Ironman Spiderman Avengers,4.894977,50915.0,59900.0,"Miniso Official MARVEL-Cutlery Set Garpu dan sendok set

Deskripsi:
1. Desain dengan marvel hero image, ada 5 variasi. spider man, hook, iron man, marvel america dan Thor.
2. Mudah dibawah dan disimpan.
3. praktis saat pakai.
4. bahan terbuat dari stainless steel.
5. isi 3 pcs

#cutleryset #garpudansendok #garpuset"
202,MINISO Fruit Series Cutlery / Set Sendok Garpu 2 pcs,4.917355,42415.0,79900.0,"Miniso Official Product

Spesifikasi:
Tidak mengandung zat berbahaya. Tekstur bahan
Bebas bisphenol, Tidak beracun, tidak berbau, kuat dan tahan lama
Bayi tumbuh dengan sehat, bahagia dan aman adalah langkah pertama.
Sentuhan yang fleksibel dan tegas seperti kulit

Tekstur bahan: ABS
Usia aplikasi: 12Lebih dari sebulan"
203,MINISO Pantone CutlerySet Alat Makan Sendok + Sumpit 2 Pack,4.705882,47405.0,79900.0,"MINISO Pantone CutlerySet Alat Makan 2 Pack Sendok+Sumpit
Parameter: 
Berat: 134g
Size: 26.5 * 13 * 1.9cm

1. MINISO x PANTONE peralatan makan kualitas tinggi
2. Material Kualitas Tinggi – Terbuat dari stainless steel 304
3. Hadiah yang ideal dan unik untuk anak
4. Termasuk sendok+sumpit"
