nama_produk,harga_normal,harga_diskon,gambar,deskripsi
Blus Ethany Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3050_480x480.jpg?v=1487843770,"
Detail Bahan Dan Ukuran 

Bahan : Hycon

Lingkar Dada : 98 cm 
Panjang Depan : 47 cm 
Panjang Belakang: 65 cm 

"
Blus Eva Kuning,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0217_480x480.jpg?v=1484134866,"
Detail Bahan Dan Ukuran 

Bahan :Viscose
Lingkar Dada :90 cm
Panjang Lengan :59 cm
Panjang Baju : 63 cm

"
Blus Eva Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0165_480x480.jpg?v=1484565393,"
Detail Bahan Dan Ukuran 

Bahan :Viscose
Lingkar Dada : 90 cm
Panjang Lengan :59 cm
Panjang Baju : 63 cm

"
Blus Eva Pink,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0092_dc705b00-927f-4443-bc1c-75eaecae7635_480x480.jpg?v=1484134914,"
Detail Bahan Dan Ukuran 

Bahan :Viscose
Lingkar Dada :90 cm
Panjang Lengan :59 cm
Panjang Baju : 63 cm

"
Blus Eva Ungu,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0138_76cefef0-8802-4180-8a25-5fd3fd20ebf3_480x480.jpg?v=1484565193,"
Detail Bahan Dan Ukuran 

Bahan :Viscos  
Lingkar Dada : 90 cm
Panjang Lengan :59 cm
Panjang Baju : 63 cm

"
Blus Fahira Hitam,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_5256_480x480.jpg?v=1484112816,"
Detail Bahan Dan Ukuran :

Bahan : Jersey 
Lingkar Dada : 96 cm 
Panjang Blus : 56 

"
Blus Faola  Merah,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1190_-_Copy_480x480.jpg?v=1497272853,"
Detail Bahan Dan Ukuran :

Bahan Jersey 
Lingkar Dada :101
Panjang Lengan : 46 cm 
Panjang Dres : 93 cm 

"
Blus Farra Biru,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0209_480x480.jpg?v=1484134354,"

Blus dengan bahan jersey yang nyaman sangat cocok di pakai saat santai,dan dengan motif garis-garis yang keren bisa di padukan dengan celana polos panjang maupun pendek.seperti kulot atau celana jeans.untuk lebih kren penampilan tinggal di padukan dengan sepatu flat atau kets

Detail Bahan dan Ukuran :

Bahan : Jersey
Lingkar Dada : 76 cm
Panjang Blus : 67 cm

"
Blus Farra Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0305_480x480.jpg?v=1484134621,"

Blus dengan bahan jersey yang nyaman sangat cocok di pakai saat santai,dan dengan motif garis-garis yang keren bisa di padukan dengan celana polos panjang maupun pendek.seperti kulot atau celana jeans.untuk lebih kren penampilan tinggal di padukan dengan sepatu flat atau kets

   Detail Bahan dan Ukuran :

Bahan : Jersey
Lingkar Dada : 76 cm
Panjang Blus : 67 cm

"
Blus Farra Hijau,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0443_480x480.jpg?v=1491896058,"

Blus dengan bahan jersey yang nyaman sangat cocok di pakai saat santai,dan dengan motif garis-garis yang keren bisa di padukan dengan celana polos panjang maupun pendek.seperti kulot atau celana jeans.untuk lebih kren penampilan tinggal di padukan dengan sepatu flat atau kets



Detail Bahan dan Ukuran :

Bahan : Jersey
Lingkar Dada : 76 cm
Panjang Blus : 67 cm



"
Blus Farra Merah,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0226_d960b71b-653b-43fb-995a-1e5729790d88_480x480.jpg?v=1484134394,"

Blus dengan bahan jersey yang nyaman sangat cocok di pakai saat santai,dan dengan motif garis-garis yang keren bisa di padukan dengan celana polos panjang maupun pendek.seperti kulot atau celana jeans.untuk lebih kren penampilan tinggal di padukan dengan sepatu flat atau kets

Detail Bahan dan Ukuran :

Bahan : Jersey
Lingkar Dada : 76 cm
Panjang Blus : 67 cm

"
Blus Feyna  Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2670_5_480x480.jpg?v=1484562033,"
Detail Bahan Dan Ukuran 

Bahan : Wedges 
Lingkar Dada :101 cm 
Panjang Lengan :56 cm 
Panjang Baju :51 cm 

"
Blus Feyna Hijau,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_11_2663_3_480x480.jpg?v=1484561944,"
Detail Bahan Dan Ukuran 

Bahan : Wedges 
Lingkar Dada :101 cm 
Panjang Lengan :56 cm 
Panjang Baju :51 cm 

"
Blus Firly Hijau,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1698_480x480.jpg?v=1485520759,"
Detail Bahan Dan Ukuran

Bahan : Jersey
Lingkar Dada :104 cm
Panjang Lengan :33 cm 
Panjang Baju :55 cm 

"
Blus Gaby Biru,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0818_5_480x480.jpg?v=1484113504,"
Blus yang sangat nyaman di pakai saat santai
Detail Bahan Dan Ukuran 

Bahan : Silk Tissue 
Lingkar Dada : 100cm
Panjang Baju : 59cm

"
Blus Gaby Kuning,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0557_3_480x480.jpg?v=1484113434,"
Detail Bahan Dan Ukuran 

Bahan : Silk Tissue 
Lingkar Dada : 100 cm
Panjang Baju : 59 cm

"
Blus Gaby Toska,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0658_4_480x480.jpg?v=1484113462,"
Blus yang sangat nyaman di pakai saat santai 
Detail Bahan Dan Ukuran 

Bahan : Silk Tissue 
Lingkar Dada :100 cm
Panjang Baju :59 cm

"
Blus Gania Kuning,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0465_480x480.jpg?v=1485346229,"
Detail Bahan dan Ukuran :

Bahan : Wedges
Lingkar Dada : 108 cm
Panjang Lengan : 31 cm
Panjang Blus : 48 cm

"
Blus Geraldine Grey,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1223_480x480.jpg?v=1488257272,"
blus ini sangat cocok di pakai saat ke kantor..tinggal padukan dengan celana dan sepatu heels 

Detail Bahan dan Ukuran :

Bahan : Kaos 
Lebar Dada:102 cm
Panjang Baju :16 cm
Panjang Lengan :57 cm


"
Blus Grace Biru,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_11_1234_4_480x480.jpg?v=1485517506,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Lingkar Dada:114 cm 
Panjang Baju : 70 cm 

"
Blus Hania Hitam,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0491_480x480.jpg?v=1484128627,"
Detail Bahan dan Ukuran :

Bahan : Jersey 
Lingkar Dada : 104 cm
Panjang Lengan : 33 cm
Panjang Blus :56 cm

"
Blus Helena Navy,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3369_1024x1024_3db5329c-f0d0-416a-8a44-13fe9c7f0375_480x480.jpg?v=1487590099,"
Detail Bahan dan Ukuran : 

Bahan : Sifon (Inner Inside)
Lingkar Dada : 113 cm
Panjang Lengan : 57 cm
Lingkar Lengan : 45 cm
Panjang Blus : 69 cm

"
Blus Henzie Putih Size 12,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1475_480x480.jpg?v=1485427586,"
Detail Bahan Dan Ukuran 

Bahan :Jersey
Panjang Lengan :53 cm 
Lingkar Dada :83 cm 
Panjang Baju : 56 cm 

"
Blus Henzie Putih Size 8,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1475_f7598f26-83b3-436c-b29f-6da86945e55f_480x480.jpg?v=1485428130,"
Detail Bahan Dan Ukuran 

Bahan :Jersey
Panjang Lengan : 48 cm 
Lingkar Dada :76 cm 
Panjang Baju : 47 cm 

"
Blus Imani Merah,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1590_480x480.jpg?v=1484127135,"
Detail Bahan Dan Ukuran 

Bahan : Tissue
Lingkar Dada : 99 cm
Panjang Lengan :30 cm
Panjang Baju :63 cm

"
Blus Ineza Hitam,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2596_480x480.jpg?v=1484299318,"
Detail Bahan Dan Ukuran 

Bahan :Tisue 
Panjang Baju: 55 cm
Lingkar Dada : 91 cm

"
Blus Joice Hijau,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0015_480x480.jpg?v=1488456735,"
blus yang sagat nyaman di pakai...dengan model di pagian lengan memakai tati...sangat cocok di pakai saat ke kantor..atau bisa juga di pakai saat kuliah ..tinggal padukan dengan celana panjang dan heels..atau sepatu kets.
Detail Bahan Dan Ukuran 

Bahan : Wedges 
Lingkar Dada : 103cm
Panjang Baju  :  62cm
Panjang Lengan : 48cm

"
Blus Joline Putih Size 8,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0387_480x480.jpg?v=1484888958,"
Detail Bahan Dan Ukuran 

Bahan : Kattun 
Lingkar Dada : 80 cm 
Panjang Baju : 38 cm 

"
Blus Juliet Cream,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0226_480x480.jpg?v=1484128096,"
Detail Bahan Dan Ukuran 

Bahan : Jersey 
Lingkar Dada: 116 cm
Panjang Baju :58 cm
Panjang Lengan : 50 cm

"
Blus Kade Coklat,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2042cream_480x480.jpg?v=1484293627,"
Detail Bahan Dan Ukuran 

Lingkar Dada :91 cm
Panjang  Baju  : 51 cm
Bahan : Tissue 

"
Blus Kade Merah,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0748_maroon_480x480.jpg?v=1484293535,"
Detail Bahan Dan Ukuran 

Lingkar Dada :91 cm
Panjang  Baju  : 51 cm
Bahan : Tissue 

"
Blus Kade Navy,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0762_1_480x480.jpg?v=1484293584,"
Detail Bahan Dan Ukuran 

Lingkar Dada :91 cm
Panjang  Baju  : 51 cm
Bahan : Tissue 

"
Blus Kalina Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1617_7f9f1353-c059-456f-9514-ead95e7424e8_480x480.jpg?v=1490173258,"
Detail Bahan Dan Ukuran : 

Bahan : Tisue 
Panjang Lengan : 27 cm 
Panjang Baju :  50 cm 
Lingkar Dada : 94 cm 

"
Blus Kalina Pink,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1737_480x480.jpg?v=1489493948,"
Detail Bahan Dan Ukuran : 

Bahan : Tisue 
Panjang Lengan : 27 cm 
Panjang Baju :  50 cm 
Lingkar Dada : 94 cm 

 
"
Blus Kara Merah,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0414_98bf6920-7f9d-4b77-868c-6a6028b19b7e_480x480.jpg?v=1484653170,"
Detail Bahan dan Ukuran :

Bahan : Sifon (Inner Inside)
Lingkar Dada :98 cm
Lingkar Lengan : 44 cm
Panjang Blus : 65 cm

"
Blus Kate Hijau,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2531_480x480.jpg?v=1488455932,"
sangat nyaman di pakai saat santai 
Detail Bahan Dan Ukuran 

Bahan : Kaos 
Lebar Dada: 102 cm
Panjang Baju : 16 cm
Panjang Lengan  : 57 cm

"
Blus Kate Toska,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2170_480x480.jpg?v=1488456022,"
sangat nyama di pakai saat santai 
Detail Bahan Dan Ukuran 

Bahan :Kaos 
Lebar Dada:102 cm
Panjang Baju :16 cm
Panjang Lengan :57 cm

"
Blus Kate Ungu,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2498_480x480.jpg?v=1488456071,"
sangat cocok di pakai saat santai 
Detail Bahan Dan Ukuran 

Bahan : Kaos 
Lebar Dada:102 cm
Panjang Baju :16 cm
Panjang Lengan :57 cm

"
Blus Katrine Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1542_e902e40c-1e86-4bf1-9c61-0903f09f00a8_480x480.jpg?v=1484129513,"
Detail Bahan Dan Ukuran 

Lingkar Dada : 100
Panjang Blus  :45 cm 
Panjang Lengan :45 cm 

"
Blus Keiko Fuchsia,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1265_985b91de-7ce1-401e-bbf4-859bac1025f9_480x480.jpg?v=1485856712,"
Detail Bahan Dan Ukuran 

Bahan Jersey 
Lingkar Dada : 92 cm 
Panjang Lengan : 51 cm 
Panjang Baju  ; 64 cm 

"
Blus Kenisha Merah,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0450_2_480x480.jpg?v=1539589429,"
Detail Bahan Dan Ukurang :

Bahan :  slik Tisue 
Lingkar Dada : 100 Cm 
Panjang Lengan :  55 Cm 
Panjang Baju : 61 Cm 

"
Blus Kimora Biru,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0396_480x480.jpg?v=1484117249,"
Detail Bahan Dan Ukuran 

Lingkar Dada :111 cm
Panjang Lengan :34 cm
Panjang Baju :55 cm
Bahan : Viscose

"
Blus Kimora Kuning,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0293_480x480.jpg?v=1484117161,"
Detail Bahan Dan Ukuran 

Lingkar Dada : 110 cm
Panjang Lengan :34 cm
Panjang Baju : 55 cm
Bahan : Viscose

"
Blus Kimora Marun,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0332_480x480.jpg?v=1484117217,"
Detail Bahan Dan Ukuran 

Lingkar Dada : 111 cm
Panjang Lengan : 34 cm
Panjang Baju : 55 cm
Bahan : Viscose

"
Blus Kindy Biru Muda,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0553_480x480.jpg?v=1484128281,"
Detal Bahan Dan Ukuran 

Bahan : Katun
Lingkar Dada : 90 cm
Panjang Baju : 59 cm

"
Blus Kindy Biru Tua,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0272_0cbc035b-3865-4a26-a3d6-df48eb873a1f_480x480.jpg?v=1484286333,"
Detal Bahan Dan Ukuran 

Bahan : Katun
Lingkar Dada : 90 cm
Panjang Baju : 59 cm

"
Blus Kirana Coklat,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0037_480x480.jpg?v=1488365927,"
blus yang cocok di pakai saat ke kantor dengan bahan katun tissue yang adem di pakai.untuk lebih bergaya tinggal padukan dengan hegh heels dan celana jeans.
Detail Bahan Dan Ukuran 

Bahan : Tissue 
Lingkar Dada: 101 cm 
Panjang Baju :64 cm 

"
Blus Lacce Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_11_0487_2_480x480.jpg?v=1485516340,"
Detail Bahan Dan Ukuran 

Bahan : Tissue 
Lingkar Dada: 101 cm 
Panjang Baju :64 cm 

"
Blus Leah Biru,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0342_480x480.jpg?v=1490094420,"
Detail Bahan dan Ukuran :

Bahan : Jersey
Lingkar Dada : 96 cm
Panjang Lengan : 27 cm
Panjang Blus : 53 cm 

"
Blus Liandi Hijau Size XL,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0422_480x480.jpg?v=1488783440,"
Detail Bahan Dan Ukuran :

Bahan : Kattun 
Lingkar Dada : 107 cm 
Panjang Lengan : 57 cm 
Panjang Dres : 89 cm 

"
Blus Liandi Tosca Size L,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0385_380cf1f9-1558-4e0f-a157-79e4f079201d_480x480.jpg?v=1488780907,"
Detail Bahan Dan Ukuran :

Bahan : Kattun 
Lingkar Dada :  106 cm 
Panjang Lengan : 57 Cm 
Panjang Dres : 89 cm 

"
Blus Liandi Tosca Size XL,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0385_4c953a93-e579-44ea-81bd-70ad6b43311c_480x480.jpg?v=1488781128,"
Detail Bahan Dan Ukuran :

Bahan : Kattun 
Lingkar Dada :  107 cm 
Panjang Lengan :  57 cm 
Panjang Dres : 89 cm 

"
Blus Livia Merah,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0505_1024x1024_96c34da1-504d-41ca-bff9-f0bab7a7ca2b_480x480.jpg?v=1487584685,"
Detail Bahan Dan Ukuran 

Bahan : Jersey 
Lingkar Dada : 104 cm
Panjang Baju : 60 cm
Panjang Lengan : 54 cm

"
Blus Lizzy Pink,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_11_2420_6_480x480.jpg?v=1485516728,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Lingkar Dada:114 cm 
Panjang Baju : 70 cm 

"
Blus Luca Ungu,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2233_480x480.jpg?v=1490872010,"
Detail Bahan Dan Ukuran :

Bahan : Jersey 
Lingkar Dada : 102 cm 
Panjang Lengan : 33 cm 
Panjang Blus : 57 cm 
Lingkar Lengan : 33 cm 

"
Blus Luna Hitam,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0986_7496d6b5-0a83-4797-9ce7-19eb931602d4_480x480.jpg?v=1484198430,"
Blus yang nyaman di pakai saat santai...dan bisa juga di pakai ke mall tinggal padukan dengan celana jeans dan sepatu flat atau kets
Detail Bahan Dan Ukuran 

Bahan : Jersey
Lingkar Dada : 117 cm
Panjang Baju : 65 cm

"
Blus Maureen Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1234_480x480.jpg?v=1484294309,"
Detail Bahan Dan Ukuran 

Bahan :  Spandek 
Lingkar Dada :101 cm
Panjang Baju :106 cm
Panjang Lengan : 55 cm

"
Blus Maureen Navy,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1076_480x480.jpg?v=1484294359,"
Detail Bahan Dan Ukuran 

Bahan :  Spandek 
Lingkar Dada :101 cm
Panjang Baju :106 cm
Panjang Lengan : 55 cm

"
Blus Melissa Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1550_480x480.jpg?v=1484124172,"
Detail Bahan Dan Ukuran 

Bahan : Jersey Glitter
Lingkar Dada : 113 cm
Panjang Baju Bagian Depan : 60 cm
Panjang Baju Bagian Belakang : 80 cm

"
Blus Melissa Merah,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1603_480x480.jpg?v=1484124207,"
Detail Bahan Dan Ukuran 

Bahan : Jersey Glitter
Lingkar Dada : 113 cm
Panjang Baju Bagian Depan : 60 cm
Panjang Baju Bagian Belakang : 80 cm

"
Blus Melissa Ungu,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1599_pink_1_480x480.jpg?v=1484124242,"
Detail Bahan Dan Ukuran 

Bahan : Jersey Glitter
Lingkar Dada : 113 cm
Panjang Baju Bagian Depan : 60 cm
Panjang Baju Bagian Belakang : 80 cm

"
Blus Melvine Hitam,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2641_70119ccc-b9e1-4497-b6f1-98ff221f2114_480x480.jpg?v=1488361036,"
Detail Bahan Dan Ukuran 

Bahan :  Katun Tissue 
Lingkar Dada :  96 cm
Panjang Baju :  52 cm

"
Blus Metha Coklat,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2880_1024x1024_1fcb99c5-ebb1-458c-b7b8-32ba0cb8c616_480x480.jpg?v=1487591271,"
Detail Bahan dan Ukuran :

Bahan : Jersey
Lingkar Dada : 132 cm
Lingkar Lengan : 70 cm
Panjang Blus : 64 cm

"
Blus Meyna Ungu,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2190_1024x1024_0759b083-f65c-477d-81cb-50acefdfbe0f_480x480.jpg?v=1487586718,"
Detail Bahan dan Ukuran :

Bahan : Katun Tissue
Lingkar Dada : 106 cm
Panjang Lengan : 39 cm
Lingkar Lengan : 46 cm
Panjang Blus : 60 cm

"
Blus Miche Peach,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0863_480x480.jpg?v=1484642327,"
Detail Bahan Dan  Ukuran :

Bahan : Spandek 
Lingkar Dada : 101 cm 
Panjang Lengan : 56 cm 
Panjang Baju : 77 cm 
Lebar Pinggang : 104

"
Blus Michiko Abu-abu,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0416_480x480.jpg?v=1484117956,"
Detail Bahan Dan Ukuran 

Bahan : Rajut 
Lingkar Dada :117 cm
Panjang Baju : 69 cm
Panjang Lengan : 37 cm

"
Blus Michiko Biru,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0475_637afaae-1399-481e-82d5-0a8d07346462_480x480.jpg?v=1484293332,"
Detail Bahan Dan Ukuran 

Bahan : Rajut 
Lingkar Dada :117 cm
Panjang Baju : 69 cm
Panjang Lengan : 37 cm

"
Blus Michiko Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0552_480x480.jpg?v=1484117976,"
Detail Bahan Dan Ukuran 

Bahan : Rajut 
Lingkar Dada :117 cm
Panjang Baju : 69 cm
Panjang Lengan : 37 cm

"
Blus Michiko Hitam,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1245_480x480.jpg?v=1484293210,"
Detail Bahan Dan Ukuran 

Bahan : Rajut 
Lingkar Dada :117 cm
Panjang Baju : 69 cm
Panjang Lengan : 37 cm


"
Blus Michiko Marun,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0659_480x480.jpg?v=1484117997,"
Detail Bahan Dan Ukuran 

Bahan : Rajut 
Lingkar Dada :117 cm
Panjang Baju : 69 cm
Panjang Lengan : 37 cm

"
Blus Mirea Hitam,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2115_480x480.jpg?v=1484627328,"
Detail Bahan Dan  Ukuran :

Bahan: Jersey 
Lingkar Dada :107
Panjang Baju : 57 

"
Blus Mirela Hitam-Putih,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2656_480x480.jpg?v=1488348729,"
Detail Bahan Dan Ukuran :

Bahan :Pontek Kattun 
Lebar Baju : 41cm 
Panjang Baju : 137

 
"
Blus Monita Salem,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0620_c466b086-76b5-4c10-9f8c-06a4157615ff_480x480.jpg?v=1539598653,"
Detail Bahan Dan Ukuran :

Bahan : wages 
Lingkar Dada : 84 Cm 
Lingkar Lengan 44 Cm 
Panjang Lengan : 56 Cm 
Panjang  Blus  : 70 Cm 

"
Blus Nandy Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1484_480x480.jpg?v=1484547626,"
Detail Bahan Dan Ukuran

Bahan : Jersey
Lingkar Dada : 105 cm 
Panjang Lengan :50 cm 
Panjang Baju : 58 cm 

"
Blus Natasya Toska,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2211_480x480.jpg?v=1488341828,"
Blus degan bahan jersey sangat cocok di pakai saat santai atau hangout bareng temkan..untuk lebih bergaya padukan dengan celana jeans dan heels.
Detail Bahan Dan Ukuran 

Bahan :Jersey
Lingkar Dada :101 cm
Panjang Baju :62 cm

"
Blus Nathany Hijau,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2587_1_480x480.jpg?v=1484125999,"
"
Blus Nathany Salem,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2572_480x480.jpg?v=1484126060,"
Detail Bahan Dan Ukuran :

Bahan :Tisue 
Lingkar Dada : 93 cm 
Panjang Belakang : 91 cm 
Panjang Depan :  43 cm 

"
Blus Nika Pink Size L,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0753_480x480.jpg?v=1547790660,"
Detail Bahan Dan Ukuran :

Bahan : Jersey 
Panjang ,Lengan : 26 Cm 
Panjang Baju : 61 Cm 
Lingkar Data : 108 Cm 

"
Blus Nika Pink Size M,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0738_8801f2e9-352b-4a9c-aad6-186ca789bf51_480x480.jpg?v=1485853876,"
Detail Bahan Dan Ukuran :

Bahan : Jersey 
Panjang ,Lengan : 26 cm 
Panjang Baju : 60 cm 
Lingkar Data : 106

"
Blus Nika Pink Size XL,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0738_fc3753f4-baf7-45c5-b0b9-a2bcc78353c3_480x480.jpg?v=1485853479,"
Detail Bahan Dan Ukuran :

Bahan : Jersey 
Panjang ,Lengan :  63 cm 
Panjang Baju : 65 cm 
Lingkar Dada : 112 cm 

"
Blus Noava Kuning,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1499_1a3e1124-8ab8-49f9-a2de-f29ae8a43273_480x480.jpg?v=1484130957,"
Detail Bahan Dan Ukuran 

Bahan : Tissue 
Panjang Baju : 50 cm 
Lingkar Dada : 142 cm

"
Blus Noe Pink,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0703_480x480.jpg?v=1488448381,"
Detail Bahan Dan Ukuran 

Bahan : Tissue 
Lingkar Dada : 98 cm
Panjang Baju : 57 cm

"
Blus Nora Hitam,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2913_1024x1024_121f64d5-8150-4cc0-8587-e7ed5a35cb7f_480x480.jpg?v=1487591048,"
Detail Bahan dan Ukuran :

Bahan : Rajut Glitter
Lingkar Dada : 126 cm
Panjang Lengan : 14 cm
Lingkar Lengan : 48 cm
Panjang Blus : 59 cm

"
Blus Penita Pink,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1211_480x480.jpg?v=1484126201,"
Detail Bahan Dan Ukuran :

Bahan :jersey 
Lingkar Dada :  97 cm 
Panjang Lengan : 38 cm 
Panjang Dres :87 cm 

"
Blus Petunia Hijau,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1606_480x480.jpg?v=1488777707,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Panjang Baju : 75 cm
Lingkar Dada : 122 cm

"
Blus Petunia Kream,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1446_480x480.jpg?v=1484128722,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Panjang Baju : 75 cm
Lingkar Dada : 122 cm

"
Blus Petunia Ungu,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0781_efa9247f-058c-4d17-9b17-e50dc9ee7ece_480x480.jpg?v=1485524384,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Panjang Baju : 75 cm
Lingkar Dada : 122 cm

"
